Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Directional Deformation (mm)
5827	439.99	-100.01	0.	0.72071
5828	439.99	-110.01	0.	0.7181
5829	-430.02	-430.01	0.	0.52408
5830	430.	-430.	0.	0.5241
5831	-440.	-410.	0.	0.53307
5832	-440.	-400.	0.	0.54223
5833	-440.	-390.	0.	0.55121
5834	-440.	-380.	0.	0.56001
5835	-440.	-370.	0.	0.56863
5836	-440.	-360.	0.	0.57706
5837	-440.	-350.	0.	0.5853
5838	-440.	-330.	0.	0.60119
5839	-440.	-320.	0.	0.60883
5840	-440.	-310.	0.	0.61627
5841	-440.01	-289.99	0.	0.63051
5842	-440.03	-279.98	0.	0.63729
5843	-440.06	-269.97	0.	0.64384
5844	-440.16	-249.94	0.	0.65624
5845	-440.18	-219.93	0.	0.6733
5846	-440.13	-209.94	0.	0.6786
5847	-440.04	-189.97	0.	0.68847
5848	-440.01	-169.99	0.	0.69734
5849	-440.	-150.	0.	0.70522
5850	-440.	-140.	0.	0.7088
5851	-440.	-130.	0.	0.71214
5852	-440.	-110.	0.	0.71809
5853	-440.	-100.	0.	0.72069
5854	-440.	-90.	0.	0.72305
5855	-440.	-80.	0.	0.72517
5856	-440.	-70.	0.	0.72703
5857	-440.	-50.	0.	0.73002
5858	-440.	-30.	0.	0.73202
5859	-440.	-20.	0.	0.73264
5860	-440.	-10.	0.	0.73301
5861	-440.	10.	0.	0.73301
5862	-440.	20.	0.	0.73264
5863	-440.	30.	0.	0.73202
5864	-440.	50.	0.	0.73002
5865	-440.	70.	0.	0.72703
5866	-440.	80.	0.	0.72517
5867	-440.	90.	0.	0.72305
5868	-440.	110.	0.	0.71809
5869	-440.	120.	0.	0.71524
5870	-440.	130.	0.	0.71214
5871	-440.	150.	0.	0.70522
5872	-440.01	170.	0.	0.69734
5873	-440.02	190.	0.	0.68848
5874	-440.03	210.	0.	0.6787
5875	-440.02	230.	0.	0.66801
5876	-440.	260.	0.	0.65026
5877	-440.	270.	0.	0.6439
5878	-440.	280.	0.	0.63732
5879	-440.	290.	0.	0.63051
5880	-440.	310.	0.	0.61627
5881	-440.	330.	0.	0.60119
5882	-440.	340.	0.	0.59334
5883	-440.	350.	0.	0.5853
5884	-440.	360.	0.	0.57706
5885	-440.	370.	0.	0.56863
5886	-440.	390.	0.	0.55121
5887	-440.	410.	0.	0.53308
5888	439.96	429.99	0.	0.5143
5889	-440.	430.	0.	0.51426
5890	-410.	440.	0.	0.53308
5891	-400.	440.	0.	0.54223
5892	-390.	440.01	0.	0.55121
5893	-379.99	440.02	0.	0.56
5894	-369.99	440.05	0.	0.56859
5895	-359.98	440.09	0.	0.57697
5896	-349.98	440.13	0.	0.58516
5897	-329.98	440.16	0.	0.60102
5898	-319.98	440.13	0.	0.60869
5899	-309.99	440.08	0.	0.61617
5900	-279.99	440.01	0.	0.63731
5901	-269.99	440.	0.	0.6439
5902	-249.99	440.	0.	0.65642
5903	-229.99	440.	0.	0.66803
5904	-209.99	440.	0.	0.67874
5905	-200.	440.	0.	0.68374
5906	-190.	440.	0.	0.68851
5907	-170.	440.	0.	0.69734
5908	-150.	440.	0.	0.70522
5909	-130.	440.	0.	0.71214
5910	-110.	440.	0.	0.71809
5911	-90.	440.	0.	0.72305
5912	-70.	440.	0.	0.72703
5913	-50.	440.	0.	0.73002
5914	-40.	440.	0.	0.73114
5915	-29.999	440.	0.	0.73201
5916	-9.9928	440.01	0.	0.73299
5917	10.026	440.08	0.	0.7329
5918	30.061	440.23	0.	0.73169
5919	50.107	440.34	0.	0.72953
5920	70.146	440.32	0.	0.72656
5921	90.159	440.25	0.	0.72267
5922	110.14	440.22	0.	0.71773
5923	130.12	440.29	0.	0.71169
5924	150.09	440.32	0.	0.70475
5925	160.07	440.27	0.	0.70101
5926	170.06	440.19	0.	0.69705
5927	190.07	440.09	0.	0.68835
5928	210.12	440.14	0.	0.67848
5929	220.15	440.23	0.	0.67311
5930	230.19	440.36	0.	0.66746
5931	250.25	440.6	0.	0.6555
5932	270.22	440.55	0.	0.64307
5933	290.14	440.29	0.	0.63007
5934	300.1	440.17	0.	0.62322
5935	310.06	440.09	0.	0.61612
5936	330.02	440.02	0.	0.60115
5937	350.	440.01	0.	0.58529
5938	370.	440.01	0.	0.56863
5939	380.	440.	0.	0.56001
5940	390.	440.	0.	0.55121
5941	410.	440.	0.	0.53308
5942	419.99	440.	0.	0.52375
5943	429.99	440.	0.	0.51426
5944	439.94	419.99	0.	0.52382
5945	439.94	409.99	0.	0.53315
5946	439.97	389.99	0.	0.55125
5947	439.99	369.99	0.	0.56864
5948	440.	360.	0.	0.57707
5949	440.	350.	0.	0.5853
5950	440.	330.	0.	0.60119
5951	440.	310.	0.	0.61627
5952	440.	300.	0.	0.6235
5953	440.	270.	0.	0.6439
5954	440.	250.	0.	0.65642
5955	440.	240.	0.	0.66234
5956	440.	230.	0.	0.66803
5957	440.	220.	0.	0.6735
5958	440.	210.	0.	0.67874
5959	440.	189.99	0.	0.68851
5960	440.	169.97	0.	0.69735
5961	440.	159.96	0.	0.70142
5962	440.	149.94	0.	0.70525
5963	440.	139.91	0.	0.70883
5964	440.	129.88	0.	0.71217
5965	440.01	119.86	0.	0.71527
5966	440.01	69.824	0.	0.72704
5967	440.01	49.88	0.	0.73003
5968	440.	29.936	0.	0.73203
5969	440.	9.9779	0.	0.73301
5970	440.	-10.006	0.	0.73301
5971	440.	-30.002	0.	0.73201
5972	440.	-50.001	0.	0.73002
5973	440.	-70.002	0.	0.72703
5974	439.99	-90.004	0.	0.72307
5975	440.	-130.	0.	0.71215
5976	440.	-150.	0.	0.70522
5977	440.	-170.	0.	0.69734
5978	440.	-190.	0.	0.68851
5979	440.	-210.	0.	0.67873
5980	440.	-220.	0.	0.6735
5981	440.	-240.	0.	0.66234
5982	440.	-250.	0.	0.65641
5983	440.	-270.	0.	0.6439
5984	440.	-280.	0.	0.63732
5985	440.	-290.	0.	0.63051
5986	440.	-310.	0.	0.61627
5987	440.	-330.	0.	0.60119
5988	440.	-350.	0.	0.5853
5989	440.	-360.	0.	0.57706
5990	440.	-370.	0.	0.56863
5991	440.	-390.	0.	0.55121
5992	440.	-400.	0.	0.54223
5993	440.	-410.	0.	0.53308
5994	-440.02	-430.01	0.	0.51423
5995	430.	-440.	0.	0.51426
5996	440.	-420.	0.	0.52375
5997	440.	-430.	0.	0.51426
5998	410.	-440.	0.	0.53308
5999	400.	-440.	0.	0.54223
6000	390.	-440.	0.	0.55121
6001	350.	-440.	0.	0.5853
6002	340.	-440.	0.	0.59334
6003	330.	-440.	0.	0.60119
6004	320.	-440.	0.	0.60883
6005	310.	-440.	0.	0.61627
6006	290.	-440.	0.	0.63051
6007	270.	-440.	0.	0.6439
6008	260.	-440.	0.	0.65027
6009	250.	-440.	0.	0.65642
6010	239.99	-440.	0.	0.66234
6011	229.99	-440.	0.	0.66804
6012	219.98	-440.	0.	0.67351
6013	209.97	-440.	0.	0.67875
6014	199.96	-440.	0.	0.68376
6015	189.95	-440.	0.	0.68853
6016	169.94	-440.	0.	0.69737
6017	149.95	-440.	0.	0.70524
6018	109.99	-440.	0.	0.71809
6019	89.997	-440.	0.	0.72305
6020	69.999	-440.	0.	0.72703
6021	60.	-440.	0.	0.72865
6022	50.	-440.	0.	0.73002
6023	40.	-440.	0.	0.73114
6024	30.	-440.	0.	0.73202
6025	10.	-440.	0.	0.73301
6026	-4.3651e-006	-440.	0.	0.73314
6027	-10.	-440.	0.	0.73301
6028	-20.	-440.	0.	0.73264
6029	-30.	-440.	0.	0.73202
6030	-50.	-440.	0.	0.73002
6031	-60.	-440.	0.	0.72865
6032	-70.	-440.	0.	0.72703
6033	-80.	-440.	0.	0.72517
6034	-90.	-440.	0.	0.72305
6035	-100.	-440.	0.	0.72069
6036	-110.	-440.	0.	0.71809
6037	-130.	-440.	0.	0.71214
6038	-140.	-440.	0.	0.7088
6039	-150.	-440.	0.	0.70522
6040	-170.	-440.	0.	0.69734
6041	-180.	-440.	0.	0.69304
6042	-210.	-440.	0.	0.67873
6043	-230.	-440.	0.	0.66803
6044	-240.	-440.	0.	0.66234
6045	-250.	-440.	0.	0.65641
6046	-290.	-440.	0.	0.63051
6047	-310.	-440.	0.	0.61627
6048	-330.	-440.	0.	0.60119
6049	-350.	-440.	0.	0.5853
6050	-370.	-440.	0.	0.56863
6051	-390.01	-440.	0.	0.55121
6052	-410.02	-440.01	0.	0.53306
6053	-430.03	-440.01	0.	0.51422
6054	439.99	440.	0.	0.50461
6055	-440.	440.	0.	0.50461
6056	-440.04	-440.01	0.	0.50456
6057	-450.01	240.	0.	0.6493
6058	-450.	250.	0.	0.6435
6059	-289.99	450.02	0.	0.61812
6060	449.98	-100.01	0.	0.70648
6061	449.98	-110.01	0.	0.70392
6062	440.	-440.	0.	0.50461
6063	440.03	450.	0.	0.49477
6064	-450.	440.	0.	0.4948
6065	-440.06	-450.02	0.	0.49472
6066	-450.02	-430.01	0.	0.50423
6067	-450.01	-420.01	0.	0.51354
6068	-450.	-410.	0.	0.52268
6069	-450.	-400.	0.	0.53166
6070	-450.	-390.	0.	0.54046
6071	-450.	-370.	0.	0.55752
6072	-450.	-350.	0.	0.57385
6073	-450.	-340.	0.	0.58173
6074	-450.	-330.	0.	0.58942
6075	-450.	-320.	0.	0.5969
6076	-450.	-310.	0.	0.60419
6077	-450.01	-289.99	0.	0.61813
6078	-450.06	-269.96	0.	0.63119
6079	-450.17	-249.94	0.	0.64333
6080	-450.2	-229.92	0.	0.65466
6081	-450.12	-209.94	0.	0.66523
6082	-450.08	-199.95	0.	0.67019
6083	-450.04	-189.97	0.	0.6749
6084	-450.01	-169.99	0.	0.68358
6085	-450.	-150.	0.	0.69131
6086	-450.	-130.	0.	0.69808
6087	-450.	-110.	0.	0.7039
6088	-450.	-100.	0.	0.70645
6089	-450.	-90.	0.	0.70877
6090	-450.	-70.	0.	0.71266
6091	-450.	-50.	0.	0.71559
6092	-450.	-30.	0.	0.71754
6093	-450.	-10.	0.	0.71852
6094	-450.	5.7805e-008	0.	0.71864
6095	-450.	10.	0.	0.71852
6096	-450.	20.	0.	0.71815
6097	-450.	50.	0.	0.71559
6098	-450.	70.	0.	0.71266
6099	-450.	90.	0.	0.70877
6100	-450.	110.	0.	0.7039
6101	-450.	150.	0.	0.69131
6102	-450.	170.	0.	0.68359
6103	-450.01	180.	0.	0.67937
6104	-450.01	190.	0.	0.67492
6105	-450.02	210.	0.	0.66534
6106	-450.01	230.	0.	0.65487
6107	-450.	270.	0.	0.63125
6108	-450.	290.	0.	0.61814
6109	-450.	300.	0.	0.61127
6110	-450.	310.	0.	0.60419
6111	-450.	330.	0.	0.58942
6112	-450.	350.	0.	0.57385
6113	-450.	360.	0.	0.56578
6114	-450.	370.	0.	0.55752
6115	-450.	390.	0.	0.54046
6116	-440.	450.	0.	0.4948
6117	-430.	450.	0.	0.50425
6118	-410.	450.	0.	0.52269
6119	-400.	450.	0.	0.53166
6120	-390.	450.01	0.	0.54045
6121	-369.99	450.05	0.	0.55748
6122	-349.98	450.13	0.	0.57371
6123	-329.98	450.16	0.	0.58924
6124	-319.98	450.13	0.	0.59676
6125	-309.99	450.08	0.	0.60409
6126	-269.99	450.	0.	0.63125
6127	-249.99	450.	0.	0.64351
6128	-239.99	450.	0.	0.64931
6129	-229.99	450.	0.	0.65489
6130	-209.99	450.	0.	0.66537
6131	-200.	450.	0.	0.67027
6132	-190.	450.	0.	0.67494
6133	-170.	450.	0.	0.68359
6134	-160.	450.	0.	0.68757
6135	-150.	450.	0.	0.69131
6136	-140.	450.	0.	0.69481
6137	-130.	450.	0.	0.69808
6138	-110.	450.	0.	0.7039
6139	-90.	450.	0.	0.70877
6140	-80.	450.	0.	0.71083
6141	-70.	450.	0.	0.71266
6142	-50.	450.	0.	0.71559
6143	-40.	450.	0.	0.71669
6144	-29.999	450.	0.	0.71754
6145	-9.9925	450.01	0.	0.7185
6146	10.026	450.08	0.	0.7184
6147	30.061	450.23	0.	0.71721
6148	50.107	450.34	0.	0.71509
6149	70.147	450.32	0.	0.71218
6150	80.157	450.28	0.	0.7104
6151	90.159	450.25	0.	0.70837
6152	110.15	450.22	0.	0.70354
6153	130.12	450.3	0.	0.69763
6154	150.09	450.31	0.	0.69083
6155	160.07	450.26	0.	0.68717
6156	170.06	450.19	0.	0.6833
6157	190.07	450.09	0.	0.67478
6158	210.12	450.14	0.	0.66511
6159	220.16	450.24	0.	0.65983
6160	230.2	450.37	0.	0.65428
6161	240.23	450.5	0.	0.64851
6162	250.25	450.59	0.	0.64259
6163	270.16	450.64	0.	0.63034
6164	280.15	450.42	0.	0.62418
6165	290.13	450.28	0.	0.6177
6166	330.02	450.02	0.	0.58938
6167	350.	450.01	0.	0.57384
6168	360.	450.01	0.	0.56577
6169	370.	450.	0.	0.55752
6170	390.01	450.	0.	0.54045
6171	410.01	450.	0.	0.52267
6172	420.02	450.01	0.	0.51353
6173	430.02	450.01	0.	0.50423
6174	449.99	440.	0.	0.49481
6175	449.96	429.99	0.	0.5043
6176	449.95	419.99	0.	0.51362
6177	449.95	409.99	0.	0.52276
6178	449.96	399.99	0.	0.53171
6179	449.97	389.99	0.	0.54049
6180	449.99	370.	0.	0.55753
6181	450.	350.	0.	0.57385
6182	450.	330.	0.	0.58942
6183	450.	310.	0.	0.60419
6184	450.	290.	0.	0.61814
6185	450.	270.	0.	0.63125
6186	450.	250.	0.	0.64351
6187	450.	230.	0.	0.65488
6188	450.	209.99	0.	0.66537
6189	450.	189.99	0.	0.67494
6190	450.	169.97	0.	0.6836
6191	450.	149.93	0.	0.69133
6192	450.	139.91	0.	0.69484
6193	450.	129.88	0.	0.69811
6194	450.	119.86	0.	0.70115
6195	450.01	109.83	0.	0.70394
6196	450.01	99.813	0.	0.70649
6197	450.01	89.807	0.	0.7088
6198	450.01	69.829	0.	0.71268
6199	450.01	49.88	0.	0.7156
6200	450.	29.937	0.	0.71755
6201	450.	-1.3887e-002	0.	0.71864
6202	450.	-10.008	0.	0.71852
6203	450.	-30.002	0.	0.71754
6204	450.	-50.002	0.	0.71559
6205	450.	-70.004	0.	0.71267
6206	449.99	-80.005	0.	0.71085
6207	449.98	-90.008	0.	0.70879
6208	449.99	-130.01	0.	0.69809
6209	450.	-150.	0.	0.69131
6210	450.	-170.	0.	0.68359
6211	450.	-190.	0.	0.67494
6212	450.	-210.	0.	0.66537
6213	450.	-230.	0.	0.65488
6214	450.	-250.	0.	0.64351
6215	450.	-270.	0.	0.63125
6216	450.	-280.	0.	0.6248
6217	450.	-290.	0.	0.61814
6218	450.	-310.	0.	0.60419
6219	450.	-330.	0.	0.58942
6220	450.	-340.	0.	0.58173
6221	450.	-350.	0.	0.57385
6222	450.	-370.	0.	0.55752
6223	450.	-380.	0.	0.54908
6224	450.	-390.	0.	0.54046
6225	450.	-410.	0.	0.52269
6226	450.	-420.	0.	0.51355
6227	450.	-430.	0.	0.50425
6228	450.	-440.	0.	0.4948
6229	430.	-450.	0.	0.50425
6230	410.	-450.	0.	0.52269
6231	390.	-450.	0.	0.54046
6232	370.	-450.	0.	0.55752
6233	350.	-450.	0.	0.57385
6234	340.	-450.	0.	0.58173
6235	330.	-450.	0.	0.58942
6236	320.	-450.	0.	0.5969
6237	310.	-450.	0.	0.60419
6238	290.	-450.	0.	0.61814
6239	270.	-450.	0.	0.63125
6240	250.	-450.	0.	0.64351
6241	229.99	-450.	0.	0.65489
6242	219.98	-450.	0.	0.66025
6243	209.97	-450.	0.	0.66538
6244	199.96	-450.	0.	0.67029
6245	189.95	-450.	0.	0.67496
6246	169.94	-450.	0.	0.68361
6247	149.95	-450.	0.	0.69132
6248	139.96	-450.	0.	0.69483
6249	129.97	-450.	0.	0.69809
6250	109.99	-450.	0.	0.70391
6251	89.996	-450.	0.	0.70877
6252	69.999	-450.	0.	0.71266
6253	50.	-450.	0.	0.71559
6254	40.	-450.	0.	0.71669
6255	30.	-450.	0.	0.71754
6256	10.	-450.	0.	0.71852
6257	-10.	-450.	0.	0.71852
6258	-30.	-450.	0.	0.71754
6259	-50.	-450.	0.	0.71559
6260	-70.	-450.	0.	0.71266
6261	-90.	-450.	0.	0.70877
6262	-100.	-450.	0.	0.70645
6263	-110.	-450.	0.	0.7039
6264	-130.	-450.	0.	0.69808
6265	-140.	-450.	0.	0.69481
6266	-150.	-450.	0.	0.69131
6267	-170.	-450.	0.	0.68359
6268	-180.	-450.	0.	0.67938
6269	-190.	-450.	0.	0.67494
6270	-210.	-450.	0.	0.66537
6271	-220.	-450.	0.	0.66024
6272	-230.	-450.	0.	0.65488
6273	-240.	-450.	0.	0.64931
6274	-250.	-450.	0.	0.64351
6275	-270.	-450.	0.	0.63125
6276	-280.	-450.	0.	0.6248
6277	-310.	-450.	0.	0.60419
6278	-330.	-450.	0.	0.58942
6279	-340.	-450.	0.	0.58173
6280	-350.	-450.	0.	0.57385
6281	-370.	-450.	0.	0.55752
6282	-390.01	-450.	0.	0.54045
6283	-410.02	-450.01	0.	0.52266
6284	-430.05	-450.01	0.	0.5042
6285	-460.	240.	0.	0.63608
6286	-460.	250.	0.	0.6304
6287	450.03	450.	0.	0.48516
6288	-450.	450.	0.	0.48519
6289	-299.99	460.05	0.	0.5988
6290	-289.99	460.02	0.	0.60556
6291	459.97	-100.02	0.	0.69204
6292	459.97	-110.02	0.	0.68954
6293	-450.06	-450.02	0.	0.4851
6294	450.	-450.	0.	0.48519
6295	-460.02	-430.01	0.	0.49407
6296	-460.	-410.	0.	0.51214
6297	-460.	-400.	0.	0.52093
6298	-460.	-390.	0.	0.52954
6299	-460.	-370.	0.	0.54625
6300	-460.	-350.	0.	0.56223
6301	-460.	-330.	0.	0.57747
6302	-460.	-310.	0.	0.59192
6303	-460.01	-289.99	0.	0.60557
6304	-460.07	-269.96	0.	0.61835
6305	-460.12	-259.95	0.	0.6244
6306	-460.17	-249.93	0.	0.63022
6307	-460.2	-239.92	0.	0.63585
6308	-460.12	-209.94	0.	0.65166
6309	-460.08	-199.95	0.	0.65651
6310	-460.04	-189.97	0.	0.66113
6311	-460.01	-169.99	0.	0.66963
6312	-460.	-150.	0.	0.67718
6313	-460.	-130.	0.	0.68381
6314	-460.	-110.	0.	0.68951
6315	-460.	-90.	0.	0.69427
6316	-460.	-80.	0.	0.69629
6317	-460.	-70.	0.	0.69808
6318	-460.	-50.	0.	0.70094
6319	-460.	-30.	0.	0.70286
6320	-460.	-20.	0.	0.70345
6321	-460.	10.	0.	0.70381
6322	-460.	30.	0.	0.70286
6323	-460.	50.	0.	0.70094
6324	-460.	70.	0.	0.69808
6325	-460.	90.	0.	0.69427
6326	-460.	110.	0.	0.68951
6327	-460.	120.	0.	0.68678
6328	-460.	130.	0.	0.68381
6329	-460.	140.	0.	0.68062
6330	-460.	150.	0.	0.67718
6331	-460.	160.	0.	0.67352
6332	-460.	170.	0.	0.66963
6333	-460.	180.	0.	0.66551
6334	-460.01	190.	0.	0.66116
6335	-460.01	210.	0.	0.65178
6336	-460.01	230.	0.	0.64153
6337	-460.	270.	0.	0.61841
6338	-460.	290.	0.	0.60558
6339	-460.	300.	0.	0.59885
6340	-460.	310.	0.	0.59192
6341	-460.	330.	0.	0.57747
6342	-460.	350.	0.	0.56223
6343	-460.	370.	0.	0.54625
6344	-460.	380.	0.	0.53798
6345	-460.	390.	0.	0.52954
6346	-460.	400.	0.	0.52093
6347	-460.	410.	0.	0.51215
6348	-460.	430.	0.	0.4941
6349	460.02	449.99	0.	0.47541
6350	-450.	460.	0.	0.47543
6351	-460.	440.	0.	0.48484
6352	-460.	450.	0.	0.47543
6353	-410.	460.	0.	0.51215
6354	-400.	460.	0.	0.52093
6355	-390.	460.01	0.	0.52954
6356	-369.99	460.05	0.	0.5462
6357	-349.98	460.14	0.	0.56209
6358	-329.98	460.16	0.	0.57729
6359	-309.99	460.09	0.	0.59183
6360	-269.99	460.	0.	0.61841
6361	-249.99	460.	0.	0.63041
6362	-239.99	460.	0.	0.63609
6363	-229.99	460.	0.	0.64154
6364	-209.99	460.	0.	0.6518
6365	-200.	460.	0.	0.6566
6366	-190.	460.	0.	0.66117
6367	-170.	460.	0.	0.66963
6368	-150.	460.	0.	0.67719
6369	-130.	460.	0.	0.68381
6370	-110.	460.	0.	0.68951
6371	-100.	460.	0.	0.69201
6372	-90.	460.	0.	0.69427
6373	-80.	460.	0.	0.69629
6374	-70.	460.	0.	0.69808
6375	-50.	460.	0.	0.70094
6376	-29.998	460.	0.	0.70285
6377	-9.9922	460.01	0.	0.70379
6378	10.026	460.08	0.	0.70369
6379	30.071	460.23	0.	0.70251
6380	40.087	460.3	0.	0.70157
6381	50.109	460.34	0.	0.70043
6382	70.147	460.32	0.	0.69759
6383	90.16	460.25	0.	0.69387
6384	110.15	460.23	0.	0.68915
6385	130.12	460.3	0.	0.68335
6386	150.09	460.31	0.	0.67671
6387	160.07	460.26	0.	0.67313
6388	170.07	460.19	0.	0.66934
6389	190.07	460.09	0.	0.66101
6390	210.12	460.15	0.	0.65154
6391	220.16	460.25	0.	0.64636
6392	230.2	460.38	0.	0.64093
6393	250.25	460.59	0.	0.62948
6394	270.2	460.57	0.	0.61756
6395	280.17	460.41	0.	0.61146
6396	290.14	460.27	0.	0.60515
6397	310.06	460.08	0.	0.59178
6398	330.02	460.02	0.	0.57743
6399	350.	460.01	0.	0.56222
6400	370.	460.	0.	0.54624
6401	390.01	460.	0.	0.52953
6402	410.03	460.01	0.	0.51212
6403	420.04	460.01	0.	0.50316
6404	430.05	460.01	0.	0.49404
6405	450.06	460.	0.	0.47537
6406	459.97	429.99	0.	0.49414
6407	459.95	409.99	0.	0.51221
6408	459.98	390.	0.	0.52957
6409	459.99	370.	0.	0.54626
6410	460.	350.	0.	0.56223
6411	460.	330.	0.	0.57747
6412	460.	310.	0.	0.59192
6413	460.	300.	0.	0.59885
6414	460.	290.	0.	0.60558
6415	460.	270.	0.	0.61842
6416	460.	250.	0.	0.63041
6417	460.	230.	0.	0.64154
6418	460.	210.	0.	0.6518
6419	460.	199.99	0.	0.6566
6420	460.	189.99	0.	0.66117
6421	460.	179.98	0.	0.66552
6422	460.	169.97	0.	0.66965
6423	460.	149.94	0.	0.67721
6424	460.	129.89	0.	0.68384
6425	460.	109.83	0.	0.68955
6426	460.01	89.806	0.	0.6943
6427	460.01	79.811	0.	0.69632
6428	460.01	69.828	0.	0.6981
6429	460.	49.88	0.	0.70096
6430	460.	39.91	0.	0.70203
6431	460.	29.932	0.	0.70286
6432	460.	9.9715	0.	0.70381
6433	460.	-10.011	0.	0.70381
6434	460.	-20.007	0.	0.70345
6435	460.	-30.005	0.	0.70286
6436	460.	-50.004	0.	0.70095
6437	459.99	-70.007	0.	0.69809
6438	459.98	-80.01	0.	0.69631
6439	459.98	-90.014	0.	0.6943
6440	459.99	-130.01	0.	0.68383
6441	459.99	-140.01	0.	0.68062
6442	460.	-150.01	0.	0.67719
6443	460.	-190.	0.	0.66117
6444	460.	-200.	0.	0.6566
6445	460.	-210.	0.	0.6518
6446	460.	-220.	0.	0.64678
6447	460.	-230.	0.	0.64154
6448	460.	-250.	0.	0.63041
6449	460.	-270.	0.	0.61841
6450	460.	-290.	0.	0.60558
6451	460.	-310.	0.	0.59192
6452	460.	-320.	0.	0.58479
6453	460.	-330.	0.	0.57747
6454	460.	-350.	0.	0.56223
6455	460.	-370.	0.	0.54625
6456	460.	-390.	0.	0.52954
6457	460.	-400.	0.	0.52093
6458	460.	-410.	0.	0.51215
6459	460.	-420.	0.	0.5032
6460	-460.07	-450.02	0.	0.47534
6461	450.	-460.	0.	0.47543
6462	460.	-440.	0.	0.48484
6463	460.	-450.	0.	0.47543
6464	430.	-460.	0.	0.4941
6465	420.	-460.	0.	0.5032
6466	410.	-460.	0.	0.51215
6467	390.	-460.	0.	0.52954
6468	380.	-460.	0.	0.53798
6469	370.	-460.	0.	0.54625
6470	350.	-460.	0.	0.56223
6471	340.	-460.	0.	0.56994
6472	330.	-460.	0.	0.57747
6473	310.	-460.	0.	0.59192
6474	290.	-460.	0.	0.60558
6475	270.	-460.	0.	0.61842
6476	260.	-460.	0.	0.62452
6477	250.	-460.	0.	0.63041
6478	229.99	-460.	0.	0.64155
6479	219.98	-460.	0.	0.64679
6480	209.97	-460.	0.	0.65181
6481	189.95	-460.	0.	0.66119
6482	149.95	-460.	0.	0.6772
6483	129.97	-460.	0.	0.68382
6484	109.99	-460.	0.	0.68951
6485	89.997	-460.	0.	0.69427
6486	69.999	-460.	0.	0.69808
6487	50.	-460.	0.	0.70094
6488	30.	-460.	0.	0.70286
6489	10.	-460.	0.	0.70381
6490	-10.	-460.	0.	0.70381
6491	-20.	-460.	0.	0.70345
6492	-30.	-460.	0.	0.70286
6493	-50.	-460.	0.	0.70094
6494	-70.	-460.	0.	0.69808
6495	-90.	-460.	0.	0.69427
6496	-110.	-460.	0.	0.68951
6497	-130.	-460.	0.	0.68381
6498	-140.	-460.	0.	0.68062
6499	-150.	-460.	0.	0.67719
6500	-170.	-460.	0.	0.66963
6501	-180.	-460.	0.	0.66551
6502	-190.	-460.	0.	0.66117
6503	-210.	-460.	0.	0.6518
6504	-230.	-460.	0.	0.64154
6505	-240.	-460.	0.	0.63608
6506	-250.	-460.	0.	0.63041
6507	-270.	-460.	0.	0.61841
6508	-280.	-460.	0.	0.6121
6509	-290.	-460.	0.	0.60558
6510	-310.	-460.	0.	0.59192
6511	-330.	-460.	0.	0.57747
6512	-350.	-460.	0.	0.56223
6513	-370.	-460.	0.	0.54624
6514	-390.01	-460.	0.	0.52953
6515	-410.03	-460.01	0.	0.51211
6516	-430.07	-460.02	0.	0.49402
6517	-450.1	-460.03	0.	0.47531
6518	460.06	459.99	0.	0.46583
6519	-460.	460.	0.	0.46588
6520	-460.1	-460.03	0.	0.46575
6521	-470.	240.	0.	0.62267
6522	-470.	250.	0.	0.61712
6523	-299.99	470.05	0.	0.58621
6524	-289.99	470.02	0.	0.59282
6525	469.96	-100.03	0.	0.67741
6526	469.96	-110.03	0.	0.67496
6527	460.08	469.99	0.	0.45611
6528	-470.	460.	0.	0.45618
6529	-460.15	-470.04	0.	0.456
6530	-470.06	-450.02	0.	0.46545
6531	-470.02	-430.01	0.	0.48377
6532	-470.	-410.	0.	0.50145
6533	-470.	-400.	0.	0.51004
6534	-470.	-390.	0.	0.51847
6535	-470.	-370.	0.	0.53481
6536	-470.	-350.	0.	0.55045
6537	-470.	-340.	0.	0.55799
6538	-470.	-330.	0.	0.56535
6539	-470.	-320.	0.	0.57251
6540	-470.	-310.	0.	0.57949
6541	-470.01	-289.99	0.	0.59283
6542	-470.17	-249.93	0.	0.61693
6543	-470.21	-239.92	0.	0.62244
6544	-470.21	-229.92	0.	0.62777
6545	-470.12	-209.94	0.	0.6379
6546	-470.08	-199.95	0.	0.64265
6547	-470.04	-189.97	0.	0.64716
6548	-470.01	-169.99	0.	0.65547
6549	-470.	-150.	0.	0.66287
6550	-470.	-130.	0.	0.66935
6551	-470.	-110.	0.	0.67492
6552	-470.	-100.	0.	0.67736
6553	-470.	-90.	0.	0.67957
6554	-470.	-70.	0.	0.6833
6555	-470.	-50.	0.	0.6861
6556	-470.	-30.	0.	0.68797
6557	-470.	3.2818e-008	0.	0.68902
6558	-470.	20.	0.	0.68855
6559	-470.	30.	0.	0.68797
6560	-470.	50.	0.	0.6861
6561	-470.	60.	0.	0.68481
6562	-470.	70.	0.	0.6833
6563	-470.	110.	0.	0.67492
6564	-470.	130.	0.	0.66935
6565	-470.	150.	0.	0.66287
6566	-470.	170.	0.	0.65548
6567	-470.	180.	0.	0.65145
6568	-470.	190.	0.	0.6472
6569	-470.01	210.	0.	0.63803
6570	-470.	230.	0.	0.628
