Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Shear Elastic Strain (mm/mm)
14584	720.	-430.	0.	2.0756e-006
14584	720.	-430.	0.	-2.0756e-006
14585	720.	-450.	0.	2.1435e-006
14585	720.	-450.	0.	-2.1435e-006
14586	720.	-470.	0.	2.2066e-006
14586	720.	-470.	0.	-2.2066e-006
14587	720.	-480.	0.	2.2362e-006
14587	720.	-480.	0.	-2.2362e-006
14588	720.	-490.	0.	2.2645e-006
14588	720.	-490.	0.	-2.2645e-006
14589	720.	-510.	0.	2.3169e-006
14589	720.	-510.	0.	-2.3169e-006
14590	720.	-520.	0.	2.3408e-006
14590	720.	-520.	0.	-2.3408e-006
14591	720.	-530.	0.	2.3631e-006
14591	720.	-530.	0.	-2.3631e-006
14592	720.	-550.	0.	2.4028e-006
14592	720.	-550.	0.	-2.4028e-006
14593	720.01	-570.01	0.	2.4355e-006
14593	720.01	-570.01	0.	-2.4355e-006
14594	720.02	-580.03	0.	2.4489e-006
14594	720.02	-580.03	0.	-2.4489e-006
14595	720.04	-590.04	0.	2.4604e-006
14595	720.04	-590.04	0.	-2.4604e-006
14596	720.11	-610.08	0.	2.4772e-006
14596	720.11	-610.08	0.	-2.4772e-006
14597	720.13	-630.09	0.	2.4852e-006
14597	720.13	-630.09	0.	-2.4852e-006
14598	720.08	-650.06	0.	2.484e-006
14598	720.08	-650.06	0.	-2.484e-006
14599	720.02	-670.03	0.	2.4729e-006
14599	720.02	-670.03	0.	-2.4729e-006
14600	720.	-690.01	0.	2.4509e-006
14600	720.	-690.01	0.	-2.4509e-006
14601	719.85	710.04	0.	-2.4178e-006
14601	719.85	710.04	0.	2.4178e-006
14602	710.	-720.	0.	2.4176e-006
14602	710.	-720.	0.	-2.4176e-006
14603	720.	-710.	0.	2.4176e-006
14603	720.	-710.	0.	-2.4176e-006
14604	700.	-720.	0.	2.4357e-006
14604	700.	-720.	0.	-2.4357e-006
14605	690.	-720.	0.	2.451e-006
14605	690.	-720.	0.	-2.451e-006
14606	670.	-720.	0.	2.473e-006
14606	670.	-720.	0.	-2.473e-006
14607	660.	-720.	0.	2.4799e-006
14607	660.	-720.	0.	-2.4799e-006
14608	650.	-720.	0.	2.4842e-006
14608	650.	-720.	0.	-2.4842e-006
14609	630.	-720.	0.	2.4855e-006
14609	630.	-720.	0.	-2.4855e-006
14610	610.	-720.	0.	2.4774e-006
14610	610.	-720.	0.	-2.4774e-006
14611	590.	-720.	0.	2.4605e-006
14611	590.	-720.	0.	-2.4605e-006
14612	570.	-720.	0.	2.4355e-006
14612	570.	-720.	0.	-2.4355e-006
14613	550.	-720.	0.	2.4028e-006
14613	550.	-720.	0.	-2.4028e-006
14614	540.	-720.	0.	2.3838e-006
14614	540.	-720.	0.	-2.3838e-006
14615	530.	-720.	0.	2.3631e-006
14615	530.	-720.	0.	-2.3631e-006
14616	510.01	-720.01	0.	2.3169e-006
14616	510.01	-720.01	0.	-2.3169e-006
14617	500.02	-720.02	0.	2.2914e-006
14617	500.02	-720.02	0.	-2.2914e-006
14618	490.02	-720.02	0.	2.2645e-006
14618	490.02	-720.02	0.	-2.2645e-006
14619	470.03	-720.03	0.	2.2066e-006
14619	470.03	-720.03	0.	-2.2066e-006
14620	450.02	-720.02	0.	2.1435e-006
14620	450.02	-720.02	0.	-2.1435e-006
14621	430.01	-720.01	0.	2.0756e-006
14621	430.01	-720.01	0.	-2.0756e-006
14622	420.01	-720.	0.	2.04e-006
14622	420.01	-720.	0.	-2.04e-006
14623	410.01	-720.	0.	2.0033e-006
14623	410.01	-720.	0.	-2.0033e-006
14624	400.	-720.	0.	1.9657e-006
14624	400.	-720.	0.	-1.9657e-006
14625	390.	-720.	0.	1.927e-006
14625	390.	-720.	0.	-1.927e-006
14626	380.	-720.	0.	1.8875e-006
14626	380.	-720.	0.	-1.8875e-006
14627	370.	-720.	0.	1.847e-006
14627	370.	-720.	0.	-1.847e-006
14628	350.	-720.	0.	1.7636e-006
14628	350.	-720.	0.	-1.7636e-006
14629	340.	-720.	0.	1.7207e-006
14629	340.	-720.	0.	-1.7207e-006
14630	330.	-720.	0.	1.6771e-006
14630	330.	-720.	0.	-1.6771e-006
14631	310.	-720.	0.	1.5878e-006
14631	310.	-720.	0.	-1.5878e-006
14632	290.	-720.	0.	1.496e-006
14632	290.	-720.	0.	-1.496e-006
14633	250.	-720.	0.	1.3056e-006
14633	250.	-720.	0.	-1.3056e-006
14634	230.	-720.	0.	1.2075e-006
14634	230.	-720.	0.	-1.2075e-006
14635	210.	-720.	0.	1.1077e-006
14635	210.	-720.	0.	-1.1077e-006
14636	200.	-720.	0.	1.0572e-006
14636	200.	-720.	0.	-1.0572e-006
14637	190.	-720.	0.	1.0064e-006
14637	190.	-720.	0.	-1.0064e-006
14638	170.	-720.	0.	9.0383e-007
14638	170.	-720.	0.	-9.0383e-007
14639	150.	-720.	0.	8.0009e-007
14639	150.	-720.	0.	-8.0009e-007
14640	110.	-720.	0.	5.8977e-007
14640	110.	-720.	0.	-5.8977e-007
14641	90.	-720.	0.	4.8348e-007
14641	90.	-720.	0.	-4.8348e-007
14642	70.	-720.	0.	3.7662e-007
14642	70.	-720.	0.	-3.7662e-007
14643	60.	-720.	0.	3.2302e-007
14643	60.	-720.	0.	-3.2302e-007
14644	50.	-720.	0.	2.6932e-007
14644	50.	-720.	0.	-2.6932e-007
14645	30.	-720.	0.	1.6172e-007
14645	30.	-720.	0.	-1.6172e-007
14646	20.	-720.	0.	1.0784e-007
14646	20.	-720.	0.	-1.0784e-007
14647	10.	-720.	0.	5.3926e-008
14647	10.	-720.	0.	-5.3926e-008
14648	-30.	-720.	0.	-1.6172e-007
14648	-30.	-720.	0.	1.6172e-007
14649	-50.	-720.	0.	-2.6932e-007
14649	-50.	-720.	0.	2.6932e-007
14650	-70.	-720.	0.	-3.7662e-007
14650	-70.	-720.	0.	3.7662e-007
14651	-90.	-720.	0.	-4.8348e-007
14651	-90.	-720.	0.	4.8348e-007
14652	-100.	-720.	0.	-5.367e-007
14652	-100.	-720.	0.	5.367e-007
14653	-110.	-720.	0.	-5.8977e-007
14653	-110.	-720.	0.	5.8977e-007
14654	-130.	-720.	0.	-6.9535e-007
14654	-130.	-720.	0.	6.9535e-007
14655	-140.	-720.	0.	-7.4784e-007
14655	-140.	-720.	0.	7.4784e-007
14656	-150.	-720.	0.	-8.0009e-007
14656	-150.	-720.	0.	8.0009e-007
14657	-170.	-720.	0.	-9.0383e-007
14657	-170.	-720.	0.	9.0383e-007
14658	-190.	-720.	0.	-1.0064e-006
14658	-190.	-720.	0.	1.0064e-006
14659	-200.	-720.	0.	-1.0572e-006
14659	-200.	-720.	0.	1.0572e-006
14660	-210.	-720.	0.	-1.1077e-006
14660	-210.	-720.	0.	1.1077e-006
14661	-230.	-720.	0.	-1.2075e-006
14661	-230.	-720.	0.	1.2075e-006
14662	-250.	-720.	0.	-1.3056e-006
14662	-250.	-720.	0.	1.3056e-006
14663	-270.	-720.	0.	-1.4018e-006
14663	-270.	-720.	0.	1.4018e-006
14664	-290.	-720.	0.	-1.496e-006
14664	-290.	-720.	0.	1.496e-006
14665	-320.	-720.	0.	-1.6328e-006
14665	-320.	-720.	0.	1.6328e-006
14666	-330.	-720.	0.	-1.6771e-006
14666	-330.	-720.	0.	1.6771e-006
14667	-350.	-720.	0.	-1.7636e-006
14667	-350.	-720.	0.	1.7636e-006
14668	-380.	-720.	0.	-1.8874e-006
14668	-380.	-720.	0.	1.8874e-006
14669	-390.	-720.	0.	-1.927e-006
14669	-390.	-720.	0.	1.927e-006
14670	-400.	-720.	0.	-1.9656e-006
14670	-400.	-720.	0.	1.9656e-006
14671	-410.	-720.	0.	-2.0033e-006
14671	-410.	-720.	0.	2.0033e-006
14672	-429.98	-720.	0.	-2.0755e-006
14672	-429.98	-720.	0.	2.0755e-006
14673	-449.95	-720.	0.	-2.1433e-006
14673	-449.95	-720.	0.	2.1433e-006
14674	-469.88	-720.02	0.	-2.2062e-006
14674	-469.88	-720.02	0.	2.2062e-006
14675	-509.82	-720.03	0.	-2.3163e-006
14675	-509.82	-720.03	0.	2.3163e-006
14676	-529.87	-720.02	0.	-2.3628e-006
14676	-529.87	-720.02	0.	2.3628e-006
14677	-549.94	-720.	0.	-2.4027e-006
14677	-549.94	-720.	0.	2.4027e-006
14678	-559.96	-720.	0.	-2.42e-006
14678	-559.96	-720.	0.	2.42e-006
14679	-569.97	-720.	0.	-2.4354e-006
14679	-569.97	-720.	0.	2.4354e-006
14680	-589.99	-720.	0.	-2.4605e-006
14680	-589.99	-720.	0.	2.4605e-006
14681	-610.	-720.	0.	-2.4774e-006
14681	-610.	-720.	0.	2.4774e-006
14682	-630.	-720.	0.	-2.4855e-006
14682	-630.	-720.	0.	2.4855e-006
14683	-650.	-720.	0.	-2.4842e-006
14683	-650.	-720.	0.	2.4842e-006
14684	-670.	-720.	0.	-2.473e-006
14684	-670.	-720.	0.	2.473e-006
14685	-680.	-720.	0.	-2.4633e-006
14685	-680.	-720.	0.	2.4633e-006
14686	-690.	-720.	0.	-2.451e-006
14686	-690.	-720.	0.	2.451e-006
14687	-710.	-720.	0.	-2.4176e-006
14687	-710.	-720.	0.	2.4176e-006
14688	-720.	-720.	0.	-2.3964e-006
14688	-720.	-720.	0.	2.3964e-006
14689	-720.	720.	0.	2.3964e-006
14689	-720.	720.	0.	-2.3964e-006
14690	-510.	729.99	0.	2.2895e-006
14690	-510.	729.99	0.	-2.2895e-006
14691	699.75	730.07	0.	-2.4109e-006
14691	699.75	730.07	0.	2.4109e-006
14692	709.71	730.11	0.	-2.3931e-006
14692	709.71	730.11	0.	2.3931e-006
14693	719.78	720.06	0.	-2.3967e-006
14693	719.78	720.06	0.	2.3967e-006
14694	720.	-720.	0.	2.3964e-006
14694	720.	-720.	0.	-2.3964e-006
14695	-720.	-730.	0.	-2.372e-006
14695	-720.	-730.	0.	2.372e-006
14696	-730.	-710.	0.	-2.3928e-006
14696	-730.	-710.	0.	2.3928e-006
14697	-730.	-700.	0.	-2.4107e-006
14697	-730.	-700.	0.	2.4107e-006
14698	-730.	-690.	0.	-2.4256e-006
14698	-730.	-690.	0.	2.4256e-006
14699	-730.	-670.	0.	-2.447e-006
14699	-730.	-670.	0.	2.447e-006
14700	-730.	-660.	0.	-2.4536e-006
14700	-730.	-660.	0.	2.4536e-006
14701	-730.	-650.	0.	-2.4577e-006
14701	-730.	-650.	0.	2.4577e-006
14702	-730.	-640.	0.	-2.4594e-006
14702	-730.	-640.	0.	2.4594e-006
14703	-730.	-630.	0.	-2.4586e-006
14703	-730.	-630.	0.	2.4586e-006
14704	-730.	-620.	0.	-2.4555e-006
14704	-730.	-620.	0.	2.4555e-006
14705	-730.	-610.	0.	-2.4501e-006
14705	-730.	-610.	0.	2.4501e-006
14706	-730.	-600.	0.	-2.4426e-006
14706	-730.	-600.	0.	2.4426e-006
14707	-730.	-590.	0.	-2.433e-006
14707	-730.	-590.	0.	2.433e-006
14708	-730.	-580.	0.	-2.4214e-006
14708	-730.	-580.	0.	2.4214e-006
14709	-730.	-570.	0.	-2.4079e-006
14709	-730.	-570.	0.	2.4079e-006
14710	-730.	-560.	0.	-2.3924e-006
14710	-730.	-560.	0.	2.3924e-006
14711	-730.	-550.	0.	-2.3752e-006
14711	-730.	-550.	0.	2.3752e-006
14712	-730.	-540.	0.	-2.3562e-006
14712	-730.	-540.	0.	2.3562e-006
14713	-730.	-530.	0.	-2.3356e-006
14713	-730.	-530.	0.	2.3356e-006
14714	-730.	-510.	0.	-2.2895e-006
14714	-730.	-510.	0.	2.2895e-006
14715	-730.	-500.	0.	-2.2642e-006
14715	-730.	-500.	0.	2.2642e-006
14716	-730.	-490.	0.	-2.2374e-006
14716	-730.	-490.	0.	2.2374e-006
14717	-730.	-470.	0.	-2.1798e-006
14717	-730.	-470.	0.	2.1798e-006
14718	-730.	-450.	0.	-2.1171e-006
14718	-730.	-450.	0.	2.1171e-006
14719	-730.	-440.	0.	-2.084e-006
14719	-730.	-440.	0.	2.084e-006
14720	-730.	-430.	0.	-2.0498e-006
14720	-730.	-430.	0.	2.0498e-006
14721	-730.	-420.	0.	-2.0144e-006
14721	-730.	-420.	0.	2.0144e-006
14722	-730.	-410.	0.	-1.9781e-006
14722	-730.	-410.	0.	1.9781e-006
14723	-730.	-400.	0.	-1.9408e-006
14723	-730.	-400.	0.	1.9408e-006
14724	-730.	-390.	0.	-1.9025e-006
14724	-730.	-390.	0.	1.9025e-006
14725	-730.	-380.	0.	-1.8633e-006
14725	-730.	-380.	0.	1.8633e-006
14726	-730.	-370.	0.	-1.8232e-006
14726	-730.	-370.	0.	1.8232e-006
14727	-730.	-350.	0.	-1.7407e-006
14727	-730.	-350.	0.	1.7407e-006
14728	-730.	-330.	0.	-1.6551e-006
14728	-730.	-330.	0.	1.6551e-006
14729	-730.	-310.	0.	-1.5668e-006
14729	-730.	-310.	0.	1.5668e-006
14730	-730.06	-269.96	0.	-1.3827e-006
14730	-730.06	-269.96	0.	1.3827e-006
14731	-730.15	-249.93	0.	-1.2874e-006
14731	-730.15	-249.93	0.	1.2874e-006
14732	-730.19	-229.92	0.	-1.1903e-006
14732	-730.19	-229.92	0.	1.1903e-006
14733	-730.16	-219.93	0.	-1.1414e-006
14733	-730.16	-219.93	0.	1.1414e-006
14734	-730.12	-209.94	0.	-1.092e-006
14734	-730.12	-209.94	0.	1.092e-006
14735	-730.04	-189.97	0.	-9.9234e-007
14735	-730.04	-189.97	0.	9.9234e-007
14736	-730.01	-169.99	0.	-8.9125e-007
14736	-730.01	-169.99	0.	8.9125e-007
14737	-730.	-150.	0.	-7.8895e-007
14737	-730.	-150.	0.	7.8895e-007
14738	-730.	-130.	0.	-6.8565e-007
14738	-730.	-130.	0.	6.8565e-007
14739	-730.	-110.	0.	-5.8151e-007
14739	-730.	-110.	0.	5.8151e-007
14740	-730.	-100.	0.	-5.2918e-007
14740	-730.	-100.	0.	5.2918e-007
14741	-730.	-90.	0.	-4.767e-007
14741	-730.	-90.	0.	4.767e-007
14742	-730.	-70.	0.	-3.7133e-007
14742	-730.	-70.	0.	3.7133e-007
14743	-730.	-60.	0.	-3.1847e-007
14743	-730.	-60.	0.	3.1847e-007
14744	-730.	-50.	0.	-2.6553e-007
14744	-730.	-50.	0.	2.6553e-007
14745	-730.	-40.	0.	-2.1251e-007
14745	-730.	-40.	0.	2.1251e-007
14746	-730.	-30.	0.	-1.5944e-007
14746	-730.	-30.	0.	1.5944e-007
14747	-730.	-20.	0.	-1.0632e-007
14747	-730.	-20.	0.	1.0632e-007
14748	-730.	10.	0.	5.3166e-008
14748	-730.	10.	0.	-5.3166e-008
14749	-730.	30.	0.	1.5944e-007
14749	-730.	30.	0.	-1.5944e-007
14750	-730.	50.	0.	2.6553e-007
14750	-730.	50.	0.	-2.6553e-007
14751	-730.	70.	0.	3.7132e-007
14751	-730.	70.	0.	-3.7132e-007
14752	-730.	90.	0.	4.7669e-007
14752	-730.	90.	0.	-4.7669e-007
14753	-730.	130.	0.	6.8565e-007
14753	-730.	130.	0.	-6.8565e-007
14754	-730.	150.	0.	7.8897e-007
14754	-730.	150.	0.	-7.8897e-007
14755	-730.	170.	0.	8.9133e-007
14755	-730.	170.	0.	-8.9133e-007
14756	-730.	190.	0.	9.9257e-007
14756	-730.	190.	0.	-9.9257e-007
14757	-730.	210.	0.	1.0925e-006
14757	-730.	210.	0.	-1.0925e-006
14758	-730.	230.	0.	1.191e-006
14758	-730.	230.	0.	-1.191e-006
14759	-730.	250.	0.	1.2879e-006
14759	-730.	250.	0.	-1.2879e-006
14760	-730.	270.	0.	1.383e-006
14760	-730.	270.	0.	-1.383e-006
14761	-730.	290.	0.	1.476e-006
14761	-730.	290.	0.	-1.476e-006
14762	-730.	310.	0.	1.5668e-006
14762	-730.	310.	0.	-1.5668e-006
14763	-730.	320.	0.	1.6113e-006
14763	-730.	320.	0.	-1.6113e-006
14764	-730.	330.	0.	1.6551e-006
14764	-730.	330.	0.	-1.6551e-006
14765	-730.	350.	0.	1.7407e-006
14765	-730.	350.	0.	-1.7407e-006
14766	-730.	370.	0.	1.8232e-006
14766	-730.	370.	0.	-1.8232e-006
14767	-730.	380.	0.	1.8633e-006
14767	-730.	380.	0.	-1.8633e-006
14768	-730.	390.	0.	1.9025e-006
14768	-730.	390.	0.	-1.9025e-006
14769	-730.	400.	0.	1.9408e-006
14769	-730.	400.	0.	-1.9408e-006
14770	-730.	410.	0.	1.9781e-006
14770	-730.	410.	0.	-1.9781e-006
14771	-730.	430.	0.	2.0498e-006
14771	-730.	430.	0.	-2.0498e-006
14772	-730.	440.	0.	2.084e-006
14772	-730.	440.	0.	-2.084e-006
14773	-730.	450.	0.	2.1171e-006
14773	-730.	450.	0.	-2.1171e-006
14774	-730.	470.	0.	2.1798e-006
14774	-730.	470.	0.	-2.1798e-006
14775	-730.	480.01	0.	2.2093e-006
14775	-730.	480.01	0.	-2.2093e-006
14776	-729.99	490.01	0.	2.2374e-006
14776	-729.99	490.01	0.	-2.2374e-006
14777	-729.99	500.01	0.	2.2642e-006
14777	-729.99	500.01	0.	-2.2642e-006
14778	-729.98	510.02	0.	2.2896e-006
14778	-729.98	510.02	0.	-2.2896e-006
14779	-729.97	530.02	0.	2.3357e-006
14779	-729.97	530.02	0.	-2.3357e-006
14780	-729.97	540.02	0.	2.3563e-006
14780	-729.97	540.02	0.	-2.3563e-006
14781	-729.98	550.02	0.	2.3753e-006
14781	-729.98	550.02	0.	-2.3753e-006
14782	-729.99	560.02	0.	2.3925e-006
14782	-729.99	560.02	0.	-2.3925e-006
14783	-730.	570.01	0.	2.4079e-006
14783	-730.	570.01	0.	-2.4079e-006
14784	-730.	590.01	0.	2.433e-006
14784	-730.	590.01	0.	-2.433e-006
14785	-730.	610.	0.	2.4501e-006
14785	-730.	610.	0.	-2.4501e-006
14786	-730.	620.	0.	2.4555e-006
14786	-730.	620.	0.	-2.4555e-006
14787	-730.	630.	0.	2.4586e-006
14787	-730.	630.	0.	-2.4586e-006
14788	-730.	650.	0.	2.4577e-006
14788	-730.	650.	0.	-2.4577e-006
14789	-730.	660.	0.	2.4536e-006
14789	-730.	660.	0.	-2.4536e-006
14790	-730.	670.	0.	2.447e-006
14790	-730.	670.	0.	-2.447e-006
14791	-730.	690.	0.	2.4256e-006
14791	-730.	690.	0.	-2.4256e-006
14792	-730.	710.	0.	2.3928e-006
14792	-730.	710.	0.	-2.3928e-006
14793	-489.81	-730.04	0.	-2.2368e-006
14793	-489.81	-730.04	0.	2.2368e-006
14794	-730.	720.	0.	2.372e-006
14794	-730.	720.	0.	-2.372e-006
14795	-720.	730.	0.	2.372e-006
14795	-720.	730.	0.	-2.372e-006
14796	-710.	730.	0.	2.3928e-006
14796	-710.	730.	0.	-2.3928e-006
14797	-690.	730.	0.	2.4256e-006
14797	-690.	730.	0.	-2.4256e-006
14798	-670.	730.	0.	2.447e-006
14798	-670.	730.	0.	-2.447e-006
14799	-660.	730.	0.	2.4536e-006
14799	-660.	730.	0.	-2.4536e-006
14800	-650.	730.	0.	2.4577e-006
14800	-650.	730.	0.	-2.4577e-006
14801	-640.	730.	0.	2.4594e-006
14801	-640.	730.	0.	-2.4594e-006
14802	-630.	730.	0.	2.4586e-006
14802	-630.	730.	0.	-2.4586e-006
14803	-620.	730.	0.	2.4555e-006
14803	-620.	730.	0.	-2.4555e-006
14804	-610.	730.	0.	2.4501e-006
14804	-610.	730.	0.	-2.4501e-006
14805	-600.	730.	0.	2.4426e-006
14805	-600.	730.	0.	-2.4426e-006
14806	-590.	730.	0.	2.433e-006
14806	-590.	730.	0.	-2.433e-006
14807	-580.	730.	0.	2.4214e-006
14807	-580.	730.	0.	-2.4214e-006
14808	-570.	730.	0.	2.4079e-006
14808	-570.	730.	0.	-2.4079e-006
14809	-560.	730.	0.	2.3924e-006
14809	-560.	730.	0.	-2.3924e-006
14810	-550.	730.	0.	2.3752e-006
14810	-550.	730.	0.	-2.3752e-006
14811	-540.	730.	0.	2.3562e-006
14811	-540.	730.	0.	-2.3562e-006
14812	-530.	729.99	0.	2.3356e-006
14812	-530.	729.99	0.	-2.3356e-006
14813	-500.	729.99	0.	2.2642e-006
14813	-500.	729.99	0.	-2.2642e-006
14814	-490.	730.	0.	2.2374e-006
14814	-490.	730.	0.	-2.2374e-006
14815	-470.	730.	0.	2.1798e-006
14815	-470.	730.	0.	-2.1798e-006
14816	-450.	730.	0.	2.1171e-006
14816	-450.	730.	0.	-2.1171e-006
14817	-440.	730.	0.	2.084e-006
14817	-440.	730.	0.	-2.084e-006
14818	-430.	730.	0.	2.0498e-006
14818	-430.	730.	0.	-2.0498e-006
14819	-420.	730.	0.	2.0144e-006
14819	-420.	730.	0.	-2.0144e-006
14820	-410.	730.	0.	1.9781e-006
14820	-410.	730.	0.	-1.9781e-006
14821	-400.	730.	0.	1.9407e-006
14821	-400.	730.	0.	-1.9407e-006
14822	-390.	730.01	0.	1.9024e-006
14822	-390.	730.01	0.	-1.9024e-006
14823	-379.99	730.02	0.	1.8632e-006
14823	-379.99	730.02	0.	-1.8632e-006
14824	-369.99	730.04	0.	1.8231e-006
14824	-369.99	730.04	0.	-1.8231e-006
14825	-349.97	730.11	0.	1.7403e-006
14825	-349.97	730.11	0.	-1.7403e-006
14826	-329.96	730.14	0.	1.6547e-006
14826	-329.96	730.14	0.	-1.6547e-006
14827	-309.97	730.08	0.	1.5665e-006
14827	-309.97	730.08	0.	-1.5665e-006
14828	-269.98	730.01	0.	1.3829e-006
14828	-269.98	730.01	0.	-1.3829e-006
14829	-249.99	730.	0.	1.2879e-006
14829	-249.99	730.	0.	-1.2879e-006
14830	-229.99	730.	0.	1.191e-006
14830	-229.99	730.	0.	-1.191e-006
14831	-219.99	730.	0.	1.1419e-006
14831	-219.99	730.	0.	-1.1419e-006
14832	-209.99	730.	0.	1.0925e-006
14832	-209.99	730.	0.	-1.0925e-006
14833	-190.	730.	0.	9.9255e-007
14833	-190.	730.	0.	-9.9255e-007
14834	-170.	730.	0.	8.9132e-007
14834	-170.	730.	0.	-8.9132e-007
14835	-150.	730.	0.	7.8897e-007
14835	-150.	730.	0.	-7.8897e-007
14836	-130.	730.	0.	6.8565e-007
14836	-130.	730.	0.	-6.8565e-007
14837	-110.	730.	0.	5.8151e-007
14837	-110.	730.	0.	-5.8151e-007
14838	-90.	730.	0.	4.7669e-007
14838	-90.	730.	0.	-4.7669e-007
14839	-80.	730.	0.	4.2407e-007
14839	-80.	730.	0.	-4.2407e-007
14840	-70.	730.	0.	3.7132e-007
14840	-70.	730.	0.	-3.7132e-007
14841	-50.	730.	0.	2.6553e-007
14841	-50.	730.	0.	-2.6553e-007
14842	-40.	730.	0.	2.1251e-007
14842	-40.	730.	0.	-2.1251e-007
14843	-29.999	730.	0.	1.5943e-007
14843	-29.999	730.	0.	-1.5943e-007
14844	-19.997	730.	0.	1.063e-007
14844	-19.997	730.	0.	-1.063e-007
14845	-9.9921	730.01	0.	5.3115e-008
14845	-9.9921	730.01	0.	-5.3115e-008
14846	10.03	730.08	0.	-5.3315e-008
14846	10.03	730.08	0.	5.3315e-008
14847	30.07	730.22	0.	-1.5975e-007
14847	30.07	730.22	0.	1.5975e-007
14848	50.11	730.31	0.	-2.66e-007
14848	50.11	730.31	0.	2.66e-007
14849	70.147	730.29	0.	-3.7193e-007
14849	70.147	730.29	0.	3.7193e-007
14850	90.16	730.23	0.	-4.7736e-007
14850	90.16	730.23	0.	4.7736e-007
14851	110.14	730.23	0.	-5.8204e-007
14851	110.14	730.23	0.	5.8204e-007
14852	130.11	730.32	0.	-6.859e-007
14852	130.11	730.32	0.	6.859e-007
14853	140.1	730.36	0.	-7.3753e-007
14853	140.1	730.36	0.	7.3753e-007
14854	150.08	730.36	0.	-7.8898e-007
14854	150.08	730.36	0.	7.8898e-007
14855	170.06	730.23	0.	-8.9133e-007
14855	170.06	730.23	0.	8.9133e-007
14856	180.06	730.15	0.	-9.4217e-007
14856	180.06	730.15	0.	9.4217e-007
14857	190.07	730.1	0.	-9.9274e-007
14857	190.07	730.1	0.	9.9274e-007
14858	200.09	730.1	0.	-1.043e-006
14858	200.09	730.1	0.	1.043e-006
14859	210.12	730.15	0.	-1.0929e-006
14859	210.12	730.15	0.	1.0929e-006
14860	230.19	730.37	0.	-1.1913e-006
14860	230.19	730.37	0.	1.1913e-006
14861	250.24	730.58	0.	-1.2881e-006
14861	250.24	730.58	0.	1.2881e-006
14862	270.22	730.51	0.	-1.3831e-006
14862	270.22	730.51	0.	1.3831e-006
14863	290.15	730.25	0.	-1.4762e-006
14863	290.15	730.25	0.	1.4762e-006
14864	310.07	730.07	0.	-1.567e-006
14864	310.07	730.07	0.	1.567e-006
14865	320.04	730.03	0.	-1.6114e-006
14865	320.04	730.03	0.	1.6114e-006
14866	340.01	730.	0.	-1.6983e-006
14866	340.01	730.	0.	1.6983e-006
14867	350.01	730.	0.	-1.7407e-006
14867	350.01	730.	0.	1.7407e-006
14868	370.01	730.	0.	-1.8233e-006
14868	370.01	730.	0.	1.8233e-006
14869	390.02	730.	0.	-1.9026e-006
14869	390.02	730.	0.	1.9026e-006
14870	430.08	730.01	0.	-2.05e-006
14870	430.08	730.01	0.	2.05e-006
14871	440.09	730.02	0.	-2.0842e-006
14871	440.09	730.02	0.	2.0842e-006
14872	450.08	730.02	0.	-2.1174e-006
14872	450.08	730.02	0.	2.1174e-006
14873	460.07	730.01	0.	-2.1493e-006
14873	460.07	730.01	0.	2.1493e-006
14874	470.06	730.01	0.	-2.18e-006
14874	470.06	730.01	0.	2.18e-006
14875	480.05	730.	0.	-2.2094e-006
14875	480.05	730.	0.	2.2094e-006
14876	490.03	730.	0.	-2.2375e-006
14876	490.03	730.	0.	2.2375e-006
14877	510.01	730.	0.	-2.2895e-006
14877	510.01	730.	0.	2.2895e-006
14878	520.01	730.	0.	-2.3133e-006
14878	520.01	730.	0.	2.3133e-006
14879	530.01	729.99	0.	-2.3356e-006
14879	530.01	729.99	0.	2.3356e-006
14880	550.	729.99	0.	-2.3752e-006
14880	550.	729.99	0.	2.3752e-006
14881	570.	729.99	0.	-2.4079e-006
14881	570.	729.99	0.	2.4079e-006
14882	590.	730.	0.	-2.4331e-006
14882	590.	730.	0.	2.4331e-006
14883	600.	730.	0.	-2.4427e-006
14883	600.	730.	0.	2.4427e-006
14884	610.	730.	0.	-2.4502e-006
14884	610.	730.	0.	2.4502e-006
14885	620.	730.	0.	-2.4555e-006
14885	620.	730.	0.	2.4555e-006
14886	629.99	730.	0.	-2.4586e-006
14886	629.99	730.	0.	2.4586e-006
14887	649.97	730.	0.	-2.4578e-006
14887	649.97	730.	0.	2.4578e-006
14888	659.94	730.	0.	-2.4537e-006
14888	659.94	730.	0.	2.4537e-006
14889	669.9	730.01	0.	-2.447e-006
14889	669.9	730.01	0.	2.447e-006
14890	689.81	730.05	0.	-2.4257e-006
14890	689.81	730.05	0.	2.4257e-006
14891	719.7	730.08	0.	-2.3724e-006
14891	719.7	730.08	0.	2.3724e-006
14892	729.79	720.06	0.	-2.3724e-006
14892	729.79	720.06	0.	2.3724e-006
14893	729.86	710.04	0.	-2.3931e-006
14893	729.86	710.04	0.	2.3931e-006
14894	729.91	700.03	0.	-2.4109e-006
14894	729.91	700.03	0.	2.4109e-006
14895	729.95	690.02	0.	-2.4257e-006
14895	729.95	690.02	0.	2.4257e-006
14896	729.99	670.01	0.	-2.447e-006
14896	729.99	670.01	0.	2.447e-006
14897	729.99	660.	0.	-2.4536e-006
14897	729.99	660.	0.	2.4536e-006
14898	730.	650.	0.	-2.4577e-006
14898	730.	650.	0.	2.4577e-006
14899	730.	630.	0.	-2.4586e-006
